date,time,round,home_team,away_team,venue,result,home_goals,away_goals,home_poss,away_poss,home_xg,away_xg,home_sh,away_sh,home_shot_on_target,away_shot_on_target,home_form_last_5,home_avg_goals_last_5,home_avg_goals_conceded_last_5,home_avg_xg_last_5,home_avg_xg_conceded_last_5,home_avg_poss_last_5,home_avg_shots_last_5,home_avg_shots_on_target_last_5,away_form_last_5,away_avg_goals_last_5,away_avg_goals_conceded_last_5,away_avg_xg_last_5,away_avg_xg_conceded_last_5,away_avg_poss_last_5,away_avg_shots_last_5,away_avg_shots_on_target_last_5,home_Arsenal,home_Aston Villa,home_Brighton,home_Burnley,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Leeds United,home_Leicester City,home_Liverpool,home_Manchester City,home_Manchester Utd,home_Newcastle Utd,home_Sheffield Utd,home_Southampton,home_Tottenham,home_West Brom,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Brighton,away_Burnley,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Leeds United,away_Leicester City,away_Liverpool,away_Manchester City,away_Manchester Utd,away_Newcastle Utd,away_Sheffield Utd,away_Southampton,away_Tottenham,away_West Brom,away_West Ham,away_Wolves,form_difference,goals_difference,xg_difference,poss_difference,defensive_difference
2020-12-27,16:30,Matchweek 15,Liverpool,West Brom,Home,0,1,1,77.0,23.0,1.5,0.6,17.0,5.0,2.0,3.0,0.6,3.0,0.6,1.34,1.12,66.6,11.8,6.2,-0.4,0.8,2.2,0.5800000000000001,1.98,41.8,9.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,2.2,0.76,24.799999999999997,1.6
2020-12-27,19:15,Matchweek 15,Wolves,Tottenham,Home,0,1,1,55.0,45.0,0.9,0.4,11.0,6.0,6.0,3.0,-0.2,1.0,1.8,1.06,1.3599999999999999,48.4,12.4,4.2,-0.2,0.8,1.0,0.64,1.1400000000000001,41.6,8.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.19999999999999996,0.42000000000000004,6.799999999999997,-0.8
2020-12-28,15:00,Matchweek 16,Crystal Palace,Leicester City,Home,0,1,1,34.0,66.0,0.5,1.9,4.0,16.0,1.0,2.0,-0.2,1.4,2.6,1.1,1.6800000000000002,47.8,12.0,4.4,0.4,1.8,1.0,1.26,0.9800000000000001,56.4,13.6,3.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,-0.40000000000000013,-0.15999999999999992,-8.600000000000001,-1.6
2020-12-28,17:30,Matchweek 16,Chelsea,Aston Villa,Home,0,1,1,63.0,37.0,1.7,0.7,16.0,10.0,5.0,2.0,-0.2,1.6,1.4,2.0799999999999996,0.9800000000000001,57.0,15.0,5.0,0.4,1.6,0.4,2.34,0.54,56.2,18.4,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,0.0,-0.26000000000000023,0.7999999999999972,-0.9999999999999999
2020-12-29,18:00,Matchweek 16,Brighton,Arsenal,Home,-1,0,1,50.0,50.0,0.8,1.1,13.0,11.0,2.0,3.0,-0.4,0.8,1.6,1.44,1.14,55.4,13.2,3.8,-0.4,1.0,1.4,1.2399999999999998,1.22,53.4,12.8,3.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.19999999999999996,0.20000000000000018,2.0,-0.20000000000000018
2020-12-29,18:00,Matchweek 16,Burnley,Sheffield Utd,Home,1,1,0,37.0,63.0,1.0,0.7,5.0,7.0,3.0,2.0,0.2,0.8,0.6,1.1400000000000001,1.7399999999999998,40.8,9.6,3.8,-0.8,0.8,2.0,0.78,1.7599999999999998,35.0,6.8,2.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.3600000000000001,5.799999999999997,1.4
2020-12-29,18:00,Matchweek 16,Southampton,West Ham,Home,0,0,0,62.0,38.0,0.6,1.2,8.0,8.0,3.0,3.0,0.2,1.2,0.6,1.1,0.8799999999999999,56.8,10.0,3.2,-0.2,1.2,2.0,1.08,1.5,44.0,12.8,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0.0,0.020000000000000018,12.799999999999997,1.4
2020-12-29,18:00,Matchweek 16,West Brom,Leeds United,Home,-1,0,5,25.0,75.0,0.5,1.2,4.0,14.0,1.0,6.0,-0.6,0.8,2.4,0.45999999999999996,1.7,36.6,6.6,2.4,-0.2,2.0,2.6,1.7600000000000002,2.4,59.0,14.4,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.39999999999999997,-1.2,-1.3000000000000003,-22.4,0.20000000000000018
2020-12-29,20:00,Matchweek 16,Manchester Utd,Wolves,Home,1,1,0,58.0,42.0,1.5,0.5,11.0,9.0,3.0,5.0,0.6,2.8,1.4,1.9,1.5,50.6,15.0,6.6,-0.4,0.8,1.8,0.8800000000000001,1.14,50.6,12.4,4.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.9999999999999998,1.0199999999999998,0.0,0.40000000000000013
2020-12-30,20:00,Matchweek 16,Newcastle Utd,Liverpool,Home,0,0,0,28.0,72.0,0.5,1.4,8.0,11.0,2.0,4.0,0.0,1.4,1.8,1.06,1.58,39.2,10.8,4.6,0.6,3.0,0.6,1.6,0.78,70.0,14.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6,-1.6,-0.54,-30.799999999999997,-1.2000000000000002
2021-01-01,17:30,Matchweek 17,Everton,West Ham,Home,-1,0,1,60.0,40.0,0.4,1.3,10.0,11.0,2.0,5.0,0.8,1.4,0.4,1.22,1.02,45.0,9.6,4.0,0.0,1.0,1.4,0.9199999999999999,1.28,43.6,10.6,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8,0.3999999999999999,0.30000000000000004,1.3999999999999986,0.9999999999999999
2021-01-01,20:00,Matchweek 17,Manchester Utd,Aston Villa,Home,1,2,1,48.0,52.0,2.1,1.4,18.0,15.0,8.0,5.0,0.6,2.4,1.2,1.86,1.2,50.2,14.2,6.0,0.6,1.6,0.2,1.9799999999999998,0.8,50.4,17.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7999999999999998,-0.11999999999999966,-0.19999999999999574,-1.0
2021-01-02,12:30,Matchweek 17,Tottenham,Leeds United,Home,1,3,0,37.0,63.0,2.6,1.1,19.0,18.0,6.0,5.0,-0.2,1.0,1.2,0.68,1.16,42.6,8.2,3.4,0.2,2.8,2.0,1.8399999999999999,1.6800000000000002,63.2,15.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4,-1.7999999999999998,-1.1599999999999997,-20.6,0.8
2021-01-02,15:00,Matchweek 17,Crystal Palace,Sheffield Utd,Home,1,2,0,44.0,56.0,0.6,0.4,9.0,7.0,4.0,2.0,-0.4,0.6,2.6,0.8800000000000001,1.92,44.6,9.2,3.4,-0.8,0.6,1.8,0.8800000000000001,1.6800000000000002,41.4,7.4,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.0,0.0,3.200000000000003,-0.8
2021-01-02,17:30,Matchweek 17,Brighton,Wolves,Home,0,3,3,54.0,46.0,2.2,1.6,12.0,10.0,3.0,3.0,-0.4,0.6,1.4,1.22,1.08,55.8,13.6,3.6,-0.4,0.8,1.2,0.9,1.2,51.0,12.4,4.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-0.20000000000000007,0.31999999999999995,4.799999999999997,-0.19999999999999996
2021-01-02,20:00,Matchweek 17,West Brom,Arsenal,Home,-1,0,4,39.0,61.0,1.0,3.7,7.0,21.0,3.0,11.0,-0.6,0.6,2.4,0.42000000000000004,1.6199999999999999,31.6,5.6,1.8,0.0,1.2,1.0,1.34,1.32,49.6,12.8,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.6,-0.92,-18.0,-1.4
2021-01-03,14:15,Matchweek 17,Newcastle Utd,Leicester City,Home,-1,1,2,44.0,56.0,0.5,0.6,8.0,9.0,2.0,3.0,-0.2,1.0,1.8,0.9,1.7400000000000002,36.2,9.6,3.6,0.2,1.6,1.0,1.3599999999999999,1.0399999999999998,55.8,14.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.4,-0.6000000000000001,-0.45999999999999985,-19.599999999999994,-0.8
2021-01-03,16:30,Matchweek 17,Chelsea,Manchester City,Home,-1,1,3,54.0,46.0,0.8,2.7,9.0,18.0,2.0,6.0,-0.4,1.2,1.4,1.6,0.96,60.4,13.6,4.0,0.6,1.2,0.2,2.06,0.45999999999999996,65.2,14.2,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.0,0.0,-0.45999999999999996,-4.800000000000004,-1.2
2021-01-04,20:00,Matchweek 17,Southampton,Liverpool,Home,1,1,0,34.0,66.0,0.4,1.5,7.0,17.0,2.0,1.0,0.0,0.8,0.4,0.9400000000000001,0.74,58.8,9.8,3.4,0.4,2.2,0.6,1.6400000000000001,0.8,72.4,14.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4,-1.4000000000000001,-0.7000000000000001,-13.600000000000009,0.19999999999999996
2021-01-12,18:00,Matchweek 18,Sheffield Utd,Newcastle Utd,Home,1,1,0,65.0,35.0,2.1,0.6,16.0,7.0,3.0,3.0,-0.8,0.6,1.6,0.9,1.4,46.0,8.2,2.8,-0.6,0.8,2.0,0.8400000000000001,1.7400000000000002,35.8,8.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.20000000000000007,-0.20000000000000007,0.05999999999999994,10.200000000000003,0.3999999999999999
2021-01-12,20:15,Matchweek 1,Burnley,Manchester Utd,Home,-1,0,1,38.0,62.0,0.9,1.2,11.0,13.0,0.0,7.0,0.4,0.8,0.4,1.1800000000000002,1.44,39.8,9.0,3.8,0.8,2.8,1.4,2.16,1.22,50.6,15.6,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.4,-1.9999999999999998,-0.98,-10.800000000000004,0.9999999999999999
2021-01-12,20:15,Matchweek 18,Wolves,Everton,Home,-1,1,2,52.0,48.0,0.7,0.6,12.0,5.0,3.0,3.0,-0.2,1.4,1.6,1.0,1.3599999999999999,50.2,11.2,4.0,0.6,1.2,0.4,0.86,1.1199999999999999,45.4,9.0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0.19999999999999996,0.14,4.800000000000004,-1.2000000000000002
2021-01-13,18:00,Matchweek 18,Manchester City,Brighton,Home,1,1,0,65.0,35.0,2.0,0.2,15.0,5.0,6.0,1.0,0.6,1.4,0.4,2.02,0.5599999999999999,60.6,15.0,5.2,-0.2,1.2,1.4,1.48,1.1,57.4,13.6,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.19999999999999996,0.54,3.200000000000003,0.9999999999999999
2021-01-13,20:15,Matchweek 16,Tottenham,Fulham,Home,0,1,1,53.0,47.0,2.4,1.1,15.0,15.0,6.0,4.0,-0.2,1.2,1.2,1.1400000000000001,1.26,43.8,11.0,4.0,-0.2,0.4,0.8,0.9,1.3599999999999999,40.2,9.2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7999999999999999,0.2400000000000001,3.5999999999999943,-0.3999999999999999
2021-01-14,20:00,Matchweek 18,Arsenal,Crystal Palace,Home,0,0,0,67.0,33.0,0.4,0.8,11.0,12.0,4.0,2.0,0.4,2.0,0.8,1.7600000000000002,1.24,48.8,13.4,5.0,-0.2,0.8,2.4,0.6799999999999999,1.8199999999999998,44.6,7.8,3.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,1.2,1.0800000000000003,4.199999999999996,1.5999999999999999
2021-01-16,12:30,Matchweek 19,Wolves,West Brom,Home,-1,2,3,67.0,33.0,1.5,2.4,23.0,10.0,6.0,3.0,-0.6,1.2,1.8,1.04,1.2799999999999998,51.6,11.2,3.8,-0.6,0.4,2.8,0.5,2.2,28.6,4.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.7999999999999999,0.54,23.0,0.9999999999999998
2021-01-16,15:00,Matchweek 19,Leeds United,Brighton,Home,-1,0,1,66.0,34.0,0.3,1.4,7.0,7.0,2.0,2.0,0.2,2.6,2.2,1.7399999999999998,1.9400000000000002,63.2,16.8,5.6,-0.4,1.2,1.6,1.4200000000000002,1.3,53.6,12.8,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,1.4000000000000001,0.3199999999999996,9.600000000000001,-0.6000000000000001
2021-01-16,15:00,Matchweek 19,West Ham,Burnley,Home,1,1,0,45.0,55.0,1.7,0.5,15.0,10.0,3.0,2.0,0.0,0.8,1.2,0.9200000000000002,1.04,44.2,9.0,2.8,0.0,0.6,0.6,1.0799999999999998,1.3599999999999999,40.4,9.2,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.20000000000000007,-0.1599999999999997,3.8000000000000043,-0.6
2021-01-16,17:30,Matchweek 19,Fulham,Chelsea,Home,-1,0,1,31.0,69.0,0.7,1.6,10.0,21.0,2.0,6.0,0.0,0.6,0.6,1.06,1.26,43.4,11.0,3.6,-0.4,1.4,1.8,1.6199999999999999,1.26,57.0,13.4,3.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.7999999999999999,-0.5599999999999998,-13.600000000000001,1.2000000000000002
2021-01-16,20:00,Matchweek 19,Leicester City,Southampton,Home,1,2,0,47.0,53.0,2.2,0.6,16.0,8.0,4.0,3.0,0.2,1.4,1.2,1.18,0.9599999999999997,56.2,13.0,2.4,0.0,0.4,0.4,0.62,0.9800000000000001,52.2,8.0,2.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.9999999999999999,0.5599999999999999,4.0,-0.7999999999999999
2021-01-17,14:00,Matchweek 19,Sheffield Utd,Tottenham,Home,-1,1,3,43.0,57.0,0.9,1.0,15.0,14.0,5.0,5.0,-0.4,0.4,1.0,1.02,1.1400000000000001,51.0,9.0,2.2,-0.2,1.2,1.2,1.44,1.1600000000000001,43.2,11.2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2,-0.7999999999999999,-0.41999999999999993,7.799999999999997,0.19999999999999996
2021-01-17,16:30,Matchweek 19,Liverpool,Manchester Utd,Home,0,0,0,65.0,35.0,1.2,1.1,17.0,8.0,3.0,4.0,0.2,2.0,0.6,1.58,0.58,70.8,15.2,5.0,0.8,2.4,1.0,2.02,1.1,51.0,15.2,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6000000000000001,-0.3999999999999999,-0.43999999999999995,19.799999999999997,0.4
2021-01-17,19:15,Matchweek 19,Manchester City,Crystal Palace,Home,1,4,0,71.0,29.0,0.7,0.1,13.0,2.0,6.0,0.0,0.8,1.6,0.4,2.1599999999999997,0.4800000000000001,62.8,16.2,6.0,-0.2,0.6,2.2,0.62,1.8199999999999998,41.6,8.6,3.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.5399999999999996,21.199999999999996,1.8000000000000003
2021-01-18,20:00,Matchweek 19,Arsenal,Newcastle Utd,Home,1,3,0,66.0,34.0,2.4,0.2,20.0,4.0,6.0,1.0,0.4,1.8,0.6,1.72,1.16,55.0,13.8,5.0,-0.6,0.4,1.2,0.66,1.6199999999999999,36.4,8.2,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.4,1.06,18.6,0.6
2021-01-19,18:00,Matchweek 18,West Ham,West Brom,Home,1,2,1,59.0,41.0,2.0,0.5,14.0,6.0,6.0,2.0,0.2,0.8,1.0,1.1800000000000002,0.9199999999999999,42.8,10.2,3.0,-0.4,0.8,3.0,0.9,2.06,30.6,5.4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6000000000000001,0.0,0.28000000000000014,12.199999999999996,2.0
2021-01-19,20:15,Matchweek 18,Leicester City,Chelsea,Home,1,2,0,36.0,64.0,1.4,0.7,8.0,9.0,6.0,5.0,0.6,1.8,0.8,1.4600000000000002,0.8,53.4,13.4,2.8,0.0,1.4,1.4,1.7399999999999998,1.3,59.8,15.0,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.40000000000000013,-0.2799999999999996,-6.399999999999999,0.5999999999999999
2021-01-20,18:00,Matchweek 1,Manchester City,Aston Villa,Home,1,2,0,69.0,31.0,3.4,0.6,27.0,11.0,8.0,4.0,1.0,2.2,0.2,1.86,0.41999999999999993,61.6,13.6,5.8,0.2,1.6,0.6,1.98,1.0,50.8,18.0,6.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.6000000000000001,-0.11999999999999988,10.800000000000004,0.39999999999999997
2021-01-20,20:15,Matchweek 18,Fulham,Manchester Utd,Home,-1,1,2,38.0,62.0,0.9,1.7,12.0,15.0,5.0,5.0,-0.2,0.4,0.6,0.9,1.22,44.4,11.0,3.0,0.6,1.2,0.6,1.52,0.9800000000000001,49.8,11.8,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8,-0.7999999999999999,-0.62,-5.399999999999999,0.0
2021-01-21,20:00,Matchweek 18,Liverpool,Burnley,Home,-1,0,1,72.0,28.0,1.6,1.1,27.0,5.0,6.0,3.0,0.0,1.6,0.4,1.6199999999999999,0.58,68.8,15.2,3.4,-0.2,0.6,0.8,1.1199999999999999,1.4,43.2,10.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.0,0.5,25.599999999999994,0.4
2021-01-23,20:00,Matchweek 11,Aston Villa,Newcastle Utd,Home,1,2,0,58.0,42.0,2.3,0.5,14.0,7.0,5.0,1.0,0.0,1.6,1.0,1.7999999999999996,1.6200000000000003,45.2,14.8,5.8,-0.8,0.2,1.6,0.42000000000000004,1.9,33.4,6.8,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,1.4000000000000001,1.3799999999999994,11.800000000000004,0.6000000000000001
2021-01-26,18:00,Matchweek 20,Crystal Palace,West Ham,Home,-1,2,3,54.0,46.0,0.7,2.8,6.0,17.0,3.0,7.0,-0.2,0.6,1.6,0.5800000000000001,1.46,40.2,8.0,2.6,0.6,1.2,0.6,1.5,0.6199999999999999,45.2,11.8,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.8,-0.6,-0.9199999999999999,-5.0,-1.0
2021-01-26,18:00,Matchweek 20,Newcastle Utd,Leeds United,Home,-1,1,2,42.0,58.0,1.4,0.7,22.0,9.0,5.0,2.0,-0.8,0.2,1.6,0.45999999999999996,1.7600000000000002,36.6,6.8,1.8,-0.2,1.6,2.0,1.26,1.9200000000000004,62.8,13.2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.6000000000000001,-1.4000000000000001,-0.8,-26.199999999999996,0.3999999999999999
2021-01-26,20:15,Matchweek 20,Southampton,Arsenal,Home,-1,1,3,58.0,42.0,0.8,2.2,13.0,9.0,5.0,4.0,-0.2,0.2,0.6,0.5,1.3,50.0,7.0,2.6,0.8,2.2,0.2,1.92,1.08,56.8,15.4,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.0,-1.42,-6.799999999999997,-0.39999999999999997
2021-01-26,20:15,Matchweek 20,West Brom,Manchester City,Home,-1,0,5,23.0,77.0,0.5,1.8,4.0,18.0,1.0,7.0,-0.4,1.0,2.8,1.0,1.98,32.2,6.4,2.4,1.0,2.4,0.2,2.3600000000000003,0.4,65.0,16.8,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.4,-1.4,-1.3600000000000003,-32.8,-2.5999999999999996
2021-01-27,18:00,Matchweek 20,Burnley,Aston Villa,Home,1,3,2,39.0,61.0,0.5,2.2,10.0,18.0,5.0,10.0,-0.2,0.4,0.6,1.0,1.4200000000000002,41.4,9.0,2.8,0.0,1.4,1.0,1.78,1.7200000000000002,43.4,14.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.9999999999999999,-0.78,-2.0,0.4
2021-01-27,18:00,Matchweek 20,Chelsea,Wolves,Home,0,0,0,78.0,22.0,0.7,0.5,14.0,4.0,5.0,0.0,-0.4,0.8,1.8,1.48,1.4999999999999998,62.0,14.6,4.0,-0.6,1.4,2.0,1.04,1.42,52.4,13.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19999999999999996,-0.5999999999999999,0.43999999999999995,9.600000000000001,0.19999999999999996
2021-01-27,19:30,Matchweek 20,Brighton,Fulham,Home,0,0,0,50.0,50.0,1.8,0.5,16.0,10.0,5.0,2.0,-0.2,1.2,1.4,1.1400000000000001,1.2600000000000002,45.8,10.0,2.4,-0.4,0.6,1.0,0.8800000000000001,1.46,42.8,11.6,3.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.26,3.0,-0.3999999999999999
2021-01-27,20:15,Matchweek 20,Everton,Leicester City,Home,0,1,1,35.0,65.0,0.5,1.2,8.0,19.0,2.0,6.0,0.6,1.4,0.6,0.74,1.1199999999999999,49.2,8.4,3.2,0.6,1.8,0.8,1.4,0.7999999999999999,51.8,11.8,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-0.40000000000000013,-0.6599999999999999,-2.5999999999999943,0.20000000000000007
2021-01-27,20:15,Matchweek 20,Manchester Utd,Sheffield Utd,Home,-1,1,2,75.0,25.0,1.1,1.0,16.0,5.0,4.0,3.0,0.8,1.2,0.4,1.52,0.9799999999999999,53.0,13.0,5.4,-0.6,0.4,1.4,1.1,0.78,54.2,11.0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4,0.7999999999999999,0.41999999999999993,-1.2000000000000028,0.9999999999999999
2021-01-28,20:00,Matchweek 20,Tottenham,Liverpool,Home,-1,1,3,50.0,50.0,0.1,2.5,3.0,14.0,2.0,7.0,0.2,1.6,1.0,1.42,1.1400000000000001,49.6,12.4,4.6,-0.4,0.2,0.6,1.44,0.74,70.4,17.8,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6000000000000001,1.4000000000000001,-0.020000000000000018,-20.800000000000004,-0.4
