date,time,round,home_team,away_team,venue,result,home_goals,away_goals,home_poss,away_poss,home_xg,away_xg,home_sh,away_sh,home_shot_on_target,away_shot_on_target,home_form_last_5,home_avg_goals_last_5,home_avg_goals_conceded_last_5,home_avg_xg_last_5,home_avg_xg_conceded_last_5,home_avg_poss_last_5,home_avg_shots_last_5,home_avg_shots_on_target_last_5,away_form_last_5,away_avg_goals_last_5,away_avg_goals_conceded_last_5,away_avg_xg_last_5,away_avg_xg_conceded_last_5,away_avg_poss_last_5,away_avg_shots_last_5,away_avg_shots_on_target_last_5,home_Arsenal,home_Aston Villa,home_Bournemouth,home_Brentford,home_Brighton,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Ipswich Town,home_Leicester City,home_Liverpool,home_Manchester City,home_Manchester Utd,home_Newcastle Utd,home_Nott'ham Forest,home_Southampton,home_Tottenham,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Bournemouth,away_Brentford,away_Brighton,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Ipswich Town,away_Leicester City,away_Liverpool,away_Manchester City,away_Manchester Utd,away_Newcastle Utd,away_Nott'ham Forest,away_Southampton,away_Tottenham,away_West Ham,away_Wolves,form_difference,goals_difference,xg_difference,poss_difference,defensive_difference
2024-12-08,14:00,Matchweek 15,Fulham,Arsenal,Home,0,1,1,34.0,66.0,0.2,1.8,2.0,12.0,2.0,4.0,0.4,1.8,1.4,1.34,1.1199999999999999,56.6,14.6,6.0,0.4,2.2,0.8,1.8800000000000001,0.8000000000000002,58.2,14.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.40000000000000013,-0.54,-1.6000000000000014,-0.5999999999999999
2024-12-08,14:00,Matchweek 15,Ipswich Town,Bournemouth,Home,-1,1,2,44.0,56.0,1.3,3.2,18.0,22.0,5.0,6.0,-0.2,0.8,1.0,1.06,1.4,45.2,9.8,3.0,0.2,2.0,1.6,2.6,1.0799999999999998,43.0,15.2,5.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-1.2,-1.54,2.200000000000003,0.6000000000000001
2024-12-08,14:00,Matchweek 15,Leicester City,Brighton,Home,0,2,2,56.0,44.0,1.3,1.5,10.0,16.0,3.0,7.0,-0.4,1.2,2.2,1.2,1.98,44.4,8.8,3.8,0.0,1.4,1.6,1.46,1.48,49.2,12.8,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,-0.19999999999999996,-0.26,-4.800000000000004,-0.6000000000000001
2024-12-08,16:30,Matchweek 15,Tottenham,Chelsea,Home,-1,3,4,39.0,61.0,2.8,2.8,13.0,15.0,5.0,6.0,0.0,2.0,1.0,1.6200000000000003,2.1,55.0,12.4,5.0,0.6,2.4,0.8,2.4200000000000004,1.48,57.0,17.6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,-0.3999999999999999,-0.8,-2.0,-0.19999999999999996
2024-12-09,20:00,Matchweek 15,West Ham,Wolves,Home,1,2,1,54.0,46.0,1.0,1.4,19.0,19.0,4.0,5.0,-0.4,1.0,2.2,1.26,2.0200000000000005,48.6,14.6,5.2,0.0,2.0,2.2,1.08,1.6599999999999997,48.6,9.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4,-1.0,0.17999999999999994,0.0,0.0
2024-12-14,15:00,Matchweek 16,Arsenal,Everton,Home,0,0,0,76.0,24.0,1.2,0.1,13.0,2.0,5.0,0.0,0.6,2.4,0.8,2.0200000000000005,0.7400000000000001,58.8,14.4,4.8,-0.2,0.8,1.0,1.1,0.9,45.8,16.4,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.5999999999999999,0.9200000000000004,13.0,0.19999999999999996
2024-12-14,15:00,Matchweek 16,Liverpool,Fulham,Home,0,2,2,61.0,39.0,2.1,1.2,16.0,12.0,4.0,3.0,0.8,2.4,1.2,2.4,1.28,55.0,17.8,6.8,0.2,1.6,1.4,1.12,1.3599999999999999,49.8,9.8,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.7999999999999998,1.2799999999999998,5.200000000000003,0.19999999999999996
2024-12-14,15:00,Matchweek 16,Newcastle Utd,Leicester City,Home,1,4,0,59.0,41.0,3.8,0.2,27.0,4.0,11.0,1.0,-0.2,1.8,2.2,1.36,1.2599999999999998,51.8,13.8,3.4,-0.4,1.4,2.4,1.1600000000000001,2.08,44.2,6.8,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.40000000000000013,0.19999999999999996,7.599999999999994,0.19999999999999973
2024-12-14,15:00,Matchweek 16,Wolves,Ipswich Town,Home,-1,1,2,54.0,46.0,1.3,1.1,16.0,10.0,6.0,3.0,-0.2,1.8,2.2,1.06,1.3800000000000001,46.4,10.6,3.8,-0.4,0.8,1.2,1.12,1.7399999999999998,45.4,10.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2,1.0,-0.06000000000000005,1.0,-1.0000000000000002
2024-12-14,17:30,Matchweek 16,Nott'ham Forest,Aston Villa,Home,1,2,1,50.0,50.0,1.7,0.4,17.0,8.0,6.0,2.0,-0.2,1.0,2.2,0.86,1.48,37.2,10.0,2.6,0.0,1.2,1.6,2.02,1.22,47.8,15.0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.19999999999999996,-1.1600000000000001,-10.599999999999994,-0.6000000000000001
2024-12-15,14:00,Matchweek 16,Brighton,Crystal Palace,Home,-1,1,3,64.0,36.0,1.0,2.2,17.0,13.0,5.0,5.0,0.2,1.6,1.6,1.56,1.4200000000000002,47.8,13.4,4.6,0.0,1.2,1.4,1.48,1.3400000000000003,38.8,13.4,3.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.40000000000000013,0.08000000000000007,9.0,-0.20000000000000018
2024-12-15,16:30,Matchweek 16,Manchester City,Manchester Utd,Home,-1,1,2,52.0,48.0,0.9,2.1,10.0,9.0,3.0,2.0,-0.4,1.2,2.0,1.7600000000000002,2.0999999999999996,61.6,15.0,4.6,0.0,2.0,1.2,0.9,1.1400000000000001,58.2,11.4,4.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.4,-0.8,0.8600000000000002,3.3999999999999986,-0.8
2024-12-15,19:00,Matchweek 16,Chelsea,Brentford,Home,1,2,1,62.0,38.0,2.2,1.6,26.0,9.0,8.0,4.0,0.8,3.0,1.2,2.7600000000000002,1.64,58.4,18.2,6.8,0.4,2.4,1.6,1.42,1.7600000000000002,49.2,10.8,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6000000000000001,1.3400000000000003,9.199999999999996,0.40000000000000013
2024-12-15,19:00,Matchweek 16,Southampton,Tottenham,Home,-1,0,5,42.0,58.0,0.8,2.3,9.0,18.0,3.0,9.0,-0.8,0.8,2.4,0.96,2.72,50.8,7.0,2.0,-0.4,1.8,1.6,1.7,2.3,52.6,11.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4,-1.0,-0.74,-1.8000000000000043,-0.7999999999999998
2024-12-16,20:00,Matchweek 16,Bournemouth,West Ham,Home,0,1,1,52.0,48.0,1.9,2.1,29.0,15.0,9.0,2.0,0.2,2.0,1.6,2.8400000000000003,1.02,47.0,17.2,5.4,0.0,1.4,1.8,1.44,1.8599999999999999,50.2,17.6,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,0.6000000000000001,1.4000000000000004,-3.200000000000003,0.19999999999999996
2024-12-21,12:30,Matchweek 17,Aston Villa,Manchester City,Home,1,2,1,44.0,56.0,1.6,1.0,11.0,12.0,6.0,6.0,0.0,1.4,1.6,1.86,1.16,50.2,14.2,4.4,-0.4,1.2,2.0,1.52,2.06,60.0,14.0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4,0.19999999999999996,0.3400000000000001,-9.799999999999997,0.3999999999999999
2024-12-21,15:00,Matchweek 17,Brentford,Nott'ham Forest,Home,-1,0,2,64.0,36.0,0.7,0.9,7.0,10.0,3.0,6.0,0.0,2.0,1.6,1.44,1.6800000000000002,46.6,10.2,4.0,0.2,1.2,1.8,1.08,1.24,38.4,11.6,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.2,0.8,0.3599999999999999,8.200000000000003,0.19999999999999996
2024-12-21,15:00,Matchweek 17,Ipswich Town,Newcastle Utd,Home,-1,0,4,42.0,58.0,0.7,2.3,10.0,15.0,2.0,7.0,-0.4,0.8,1.2,1.02,1.7,47.8,11.0,3.6,-0.2,2.0,2.0,1.8,1.18,52.4,15.8,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2,-1.2,-0.78,-4.600000000000001,0.8
2024-12-21,15:00,Matchweek 17,West Ham,Brighton,Home,0,1,1,47.0,53.0,1.2,0.9,11.0,12.0,4.0,6.0,0.0,1.6,2.0,1.7,2.02,50.0,18.4,5.0,-0.2,1.4,2.0,1.3,1.4400000000000002,52.6,14.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.20000000000000018,0.3999999999999999,-2.6000000000000014,0.0
2024-12-21,17:30,Matchweek 17,Crystal Palace,Arsenal,Home,-1,1,5,42.0,58.0,1.6,2.5,15.0,14.0,6.0,6.0,0.4,1.8,1.2,1.6200000000000003,1.1800000000000002,38.8,13.4,4.0,0.6,2.2,0.6,1.9600000000000002,0.46000000000000013,63.8,14.4,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19999999999999996,-0.40000000000000013,-0.33999999999999986,-25.0,-0.6
2024-12-22,14:00,Matchweek 17,Everton,Chelsea,Home,0,0,0,25.0,75.0,1.0,1.2,5.0,12.0,4.0,4.0,0.0,0.8,0.8,0.8,1.0,43.6,13.6,3.0,1.0,3.2,1.2,2.9,1.6600000000000001,61.0,20.0,7.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-2.4000000000000004,-2.0999999999999996,-17.4,0.3999999999999999
2024-12-22,14:00,Matchweek 17,Fulham,Southampton,Home,0,0,0,57.0,43.0,0.9,0.3,15.0,5.0,5.0,1.0,0.0,1.6,1.8,1.0,1.48,44.8,8.8,3.2,-0.8,0.8,3.0,1.0,2.92,45.0,7.0,2.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8,0.8,0.0,-0.20000000000000284,1.2
2024-12-22,14:00,Matchweek 17,Leicester City,Wolves,Home,-1,0,3,54.0,46.0,0.8,1.1,9.0,8.0,4.0,4.0,-0.4,1.4,2.6,1.0799999999999998,2.68,42.6,6.4,2.6,-0.6,1.6,2.6,1.06,1.48,51.4,12.2,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19999999999999996,-0.20000000000000018,0.019999999999999796,-8.799999999999997,0.0
2024-12-22,14:00,Matchweek 17,Manchester Utd,Bournemouth,Home,-1,0,3,60.0,40.0,2.2,1.6,23.0,9.0,7.0,4.0,0.0,1.8,1.4,1.1600000000000001,1.2,57.6,10.6,4.0,0.4,1.8,1.2,2.7,1.1400000000000001,47.6,20.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.0,-1.54,10.0,-0.19999999999999996
2024-12-22,16:30,Matchweek 17,Tottenham,Liverpool,Home,-1,3,6,52.0,48.0,1.3,5.6,9.0,24.0,5.0,11.0,0.0,2.6,1.2,1.86,2.1399999999999997,51.0,12.0,5.6,0.6,2.4,1.4,2.5,1.3199999999999998,57.4,17.8,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.6,0.20000000000000018,-0.6399999999999999,-6.399999999999999,0.19999999999999996
2024-12-26,12:30,Matchweek 18,Manchester City,Everton,Home,0,1,1,66.0,34.0,2.1,0.7,23.0,8.0,4.0,3.0,-0.4,1.4,1.6,1.3,1.8800000000000001,59.6,11.8,4.2,0.0,0.8,0.8,0.7799999999999999,1.08,38.4,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.5999999999999999,0.5200000000000001,21.200000000000003,-0.8
2024-12-26,15:00,Matchweek 18,Bournemouth,Crystal Palace,Home,0,0,0,52.0,48.0,1.4,0.4,18.0,10.0,3.0,4.0,0.8,2.2,0.8,2.7,1.4,44.6,18.0,6.4,0.2,1.6,1.8,1.6800000000000002,1.08,41.0,13.8,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.6000000000000001,1.02,3.6000000000000014,1.0
2024-12-26,15:00,Matchweek 18,Chelsea,Fulham,Home,-1,1,2,47.0,53.0,1.1,1.8,12.0,14.0,8.0,7.0,0.8,2.8,1.0,2.6,1.64,63.4,19.2,7.4,0.2,1.4,1.0,0.9800000000000001,1.2799999999999998,44.4,9.8,3.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,1.4,1.62,19.0,0.0
2024-12-26,15:00,Matchweek 18,Newcastle Utd,Aston Villa,Home,1,3,0,62.0,38.0,2.7,0.3,22.0,4.0,7.0,1.0,0.2,2.8,1.6,1.94,1.1400000000000001,53.4,15.2,5.4,0.2,1.4,1.4,1.5799999999999998,1.1,45.2,13.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.4,0.3600000000000001,8.199999999999996,-0.20000000000000018
2024-12-26,15:00,Matchweek 18,Nott'ham Forest,Tottenham,Home,1,1,0,30.0,70.0,1.1,0.9,10.0,13.0,3.0,4.0,0.6,1.6,1.2,1.2,1.14,38.8,12.2,4.4,-0.4,2.4,2.4,1.6200000000000003,2.84,53.0,12.0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,-0.7999999999999998,-0.4200000000000004,-14.200000000000003,1.2
2024-12-26,15:00,Matchweek 18,Southampton,West Ham,Home,-1,0,1,54.0,46.0,1.4,1.7,18.0,16.0,5.0,2.0,-0.6,0.4,2.4,0.7999999999999999,2.48,46.0,6.8,2.0,-0.2,1.4,2.2,1.7600000000000002,1.8800000000000001,50.0,17.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.39999999999999997,-0.9999999999999999,-0.9600000000000003,-4.0,-0.19999999999999973
2024-12-26,17:30,Matchweek 18,Wolves,Manchester Utd,Home,1,2,0,51.0,49.0,0.9,0.4,7.0,11.0,4.0,4.0,-0.6,1.4,2.4,1.02,1.44,52.4,11.8,4.0,-0.2,1.6,1.8,1.44,1.2000000000000002,57.6,13.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.39999999999999997,-0.20000000000000018,-0.41999999999999993,-5.200000000000003,-0.5999999999999999
2024-12-26,20:00,Matchweek 18,Liverpool,Leicester City,Home,1,3,1,68.0,32.0,2.0,0.3,19.0,4.0,7.0,1.0,0.6,3.2,2.0,3.22,1.3400000000000003,54.6,19.8,7.2,-0.4,1.2,2.8,1.02,2.3600000000000003,46.0,7.6,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.0,2.2,8.600000000000001,0.7999999999999998
2024-12-27,19:30,Matchweek 18,Brighton,Brentford,Home,0,0,0,57.0,43.0,1.3,1.1,24.0,8.0,7.0,3.0,-0.4,1.2,2.0,1.3,1.3600000000000003,54.2,16.0,5.2,-0.2,2.0,2.0,1.3599999999999999,1.6199999999999999,51.2,9.8,4.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,-0.8,-0.05999999999999983,3.0,0.0
2024-12-27,20:15,Matchweek 18,Arsenal,Ipswich Town,Home,1,1,0,68.0,32.0,1.8,0.2,13.0,3.0,5.0,0.0,0.6,2.6,0.8,2.2199999999999998,0.7200000000000001,62.2,13.4,5.2,-0.6,0.6,1.8,0.8400000000000001,2.0,48.2,10.8,2.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.2,2.0,1.3799999999999997,14.0,1.0
2024-12-29,14:30,Matchweek 19,Leicester City,Manchester City,Home,-1,0,2,53.0,47.0,1.3,1.3,11.0,14.0,3.0,5.0,-0.4,1.2,2.6,0.86,2.28,44.4,7.0,3.0,-0.2,1.6,1.4,1.5599999999999998,1.3399999999999999,61.6,14.8,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2,-0.40000000000000013,-0.6999999999999998,-17.200000000000003,-1.2000000000000002
2024-12-29,15:00,Matchweek 19,Crystal Palace,Southampton,Home,1,2,1,47.0,53.0,2.0,0.9,19.0,7.0,9.0,3.0,0.2,1.4,1.6,1.4200000000000002,1.3599999999999999,40.8,12.6,4.2,-0.8,0.2,2.4,0.8799999999999999,2.48,47.4,8.4,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.2,0.5400000000000003,-6.600000000000001,0.7999999999999998
2024-12-29,15:00,Matchweek 19,Everton,Nott'ham Forest,Home,-1,0,2,64.0,36.0,0.9,1.5,13.0,11.0,2.0,7.0,0.0,1.0,1.0,0.6799999999999999,1.28,33.4,7.2,2.6,0.6,1.6,1.2,1.1,1.2,35.8,12.0,4.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.6,-0.6000000000000001,-0.42000000000000015,-2.3999999999999986,0.19999999999999996
2024-12-29,15:00,Matchweek 19,Fulham,Bournemouth,Home,0,2,2,52.0,48.0,1.1,2.0,11.0,16.0,6.0,8.0,0.4,1.6,1.0,1.04,1.34,45.2,9.8,3.8,0.6,1.4,0.4,2.32,1.3800000000000001,47.0,19.8,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19999999999999996,0.20000000000000018,-1.2799999999999998,-1.7999999999999972,-0.6
2024-12-29,15:00,Matchweek 19,Tottenham,Wolves,Home,0,2,2,48.0,52.0,2.2,0.7,12.0,11.0,2.0,3.0,-0.6,2.2,2.4,1.6400000000000001,2.76,56.8,13.0,5.4,-0.2,1.4,1.6,1.1,0.86,50.6,11.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.39999999999999997,0.8000000000000003,0.54,6.199999999999996,-0.7999999999999998
2024-12-29,17:15,Matchweek 19,West Ham,Liverpool,Home,-1,0,5,46.0,54.0,0.4,3.1,7.0,22.0,0.0,13.0,0.2,1.2,1.2,1.8,1.4600000000000002,51.2,18.4,4.0,0.6,3.2,1.8,3.0,1.1400000000000001,55.8,18.4,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.39999999999999997,-2.0,-1.2,-4.599999999999994,0.6000000000000001
2024-12-30,19:45,Matchweek 19,Aston Villa,Brighton,Home,0,2,2,59.0,41.0,1.8,1.1,19.0,13.0,3.0,4.0,0.2,1.4,1.4,1.4,1.32,45.6,12.0,4.4,-0.4,1.0,1.8,1.2200000000000002,1.3800000000000001,55.0,16.4,5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0.3999999999999999,0.17999999999999972,-9.399999999999999,0.40000000000000013
2024-12-30,19:45,Matchweek 19,Ipswich Town,Chelsea,Home,1,2,0,24.0,76.0,1.6,2.0,8.0,20.0,5.0,4.0,-0.6,0.6,1.8,0.76,2.04,43.6,10.0,2.4,0.4,2.4,1.4,2.5000000000000004,1.7600000000000002,60.0,18.2,7.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.7999999999999998,-1.7400000000000004,-16.4,-0.40000000000000013
2024-12-30,20:00,Matchweek 19,Manchester Utd,Newcastle Utd,Home,-1,0,2,52.0,48.0,0.8,1.9,10.0,12.0,0.0,4.0,-0.6,0.8,2.2,1.3000000000000003,1.2600000000000002,55.4,13.0,4.4,0.4,3.2,1.4,2.48,0.86,55.6,19.4,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-2.4000000000000004,-1.1799999999999997,-0.20000000000000284,-0.8000000000000003
2025-01-01,17:30,Matchweek 19,Brentford,Arsenal,Home,-1,1,3,50.0,50.0,0.3,1.9,5.0,14.0,2.0,4.0,-0.4,1.2,1.8,1.1,1.6600000000000001,47.8,8.8,3.6,0.6,1.8,0.4,1.8800000000000001,0.46000000000000013,63.8,13.2,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-0.6000000000000001,-0.78,-16.0,-1.4
2025-01-04,12:30,Matchweek 20,Tottenham,Newcastle Utd,Home,-1,1,2,56.0,44.0,0.9,2.5,13.0,14.0,4.0,4.0,-0.4,2.6,2.6,1.9,2.2,53.4,13.0,5.0,0.6,3.0,0.8,2.4400000000000004,0.6399999999999999,56.8,18.4,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-0.3999999999999999,-0.5400000000000005,-3.3999999999999986,-1.8
2025-01-04,15:00,Matchweek 20,Aston Villa,Leicester City,Home,1,2,1,60.0,40.0,1.4,0.4,13.0,4.0,5.0,2.0,0.0,1.2,1.6,1.28,1.36,47.6,12.0,3.2,-0.8,0.6,2.8,0.78,1.94,47.2,7.6,2.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.6,0.5,0.3999999999999986,1.1999999999999997
2025-01-04,15:00,Matchweek 20,Bournemouth,Everton,Home,1,1,0,58.0,42.0,1.8,0.7,19.0,9.0,8.0,0.0,0.4,1.6,0.8,2.0200000000000005,1.4200000000000002,49.6,18.8,6.0,0.0,1.0,0.6,0.74,1.3599999999999999,38.2,8.2,2.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6000000000000001,1.2800000000000005,11.399999999999999,-0.20000000000000007
2025-01-04,15:00,Matchweek 20,Crystal Palace,Chelsea,Home,0,1,1,39.0,61.0,1.1,1.2,13.0,15.0,6.0,1.0,0.2,1.6,1.8,1.5,1.44,41.0,13.8,5.4,0.0,1.4,1.6,1.86,1.7600000000000002,64.2,17.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.20000000000000018,-0.3600000000000001,-23.200000000000003,-0.19999999999999996
2025-01-04,15:00,Matchweek 20,Manchester City,West Ham,Home,1,4,1,56.0,44.0,1.9,1.4,10.0,17.0,7.0,4.0,-0.2,1.4,1.4,1.34,1.4,57.8,14.2,4.4,0.2,1.0,1.6,1.28,1.7399999999999998,48.2,13.6,2.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4,0.3999999999999999,0.06000000000000005,9.599999999999994,0.20000000000000018
